id,name,city,country,iata_code,lat,lng,links_count,objectID
1889,"Banja Luka International Airport","Banja Luka","Bosnia and Herzegovina",BNX,44.941444,17.297501,6,5794
1890,"Worland Municipal Airport",Worland,"United States",WRL,43.9657,-107.951,6,5777
1891,"Valdosta Regional Airport",Valdosta,"United States",VLD,30.7825,-83.2767,6,5776
1892,"Rock Springs Sweetwater County Airport","Rock Springs","United States",RKS,41.5942,-109.065,6,5766
1893,"Arnold Palmer Regional Airport",Latrobe,"United States",LBE,40.2759,-79.4048,6,5747
1894,"Brunswick Golden Isles Airport",Brunswick,"United States",BQK,31.2588,-81.4665,6,5725
1895,"Watertown Regional Airport",Watertown,"United States",ATY,44.914,-97.1547,6,5721
1896,"La Abraq Airport","Al Bayda'",Libya,LAQ,32.788673,21.964333,6,5699
1897,"Mogador Airport",Essadouira,Morocco,ESU,31.3975,-9.681667,6,5671
1898,"Dakhla Airport",Dakhla,"Western Sahara",VIL,23.7183,-15.932,6,5670
1899,"Eros Airport",Windhoek,Namibia,ERS,-22.6122,17.0804,6,5645
1900,"Ängelholm-Helsingborg Airport",Ängelholm,Sweden,AGH,56.2961,12.8471,6,5597
1901,"Östersund Airport",Östersund,Sweden,OSD,63.1944,14.5003,6,5593
1902,"Bydgoszcz Ignacy Jan Paderewski Airport",Bydgoszcz,Poland,BZG,53.0968,17.9777,6,5591
1903,"Svartnes Airport",Vardø,Norway,VAW,70.355392,31.044889,6,5589
1904,"Svolvær Helle Airport",Svolvær,Norway,SVJ,68.2433,14.6692,6,5587
1905,"Ryum Airport",Rørvik,Norway,RVK,64.8383,11.1461,6,5583
1906,"Namsos Høknesøra Airport",Namsos,Norway,OSY,64.4722,11.5786,6,5581
1907,"Leknes Airport",Leknes,Norway,LKN,68.1525,13.6094,6,5580
1908,"Papa Westray Airport","Papa Westray","United Kingdom",PPW,59.3517,-2.90028,6,5567
1909,"North Ronaldsay Airport","North Ronaldsay","United Kingdom",NRL,59.3675,-2.43444,6,5566
1910,"Sandy Lake Airport","Sandy Lake",Canada,ZSJ,53.0642,-93.3444,6,5548
1911,"Sanikiluaq Airport",Sanikiluaq,Canada,YSK,56.5378,-79.2467,6,5529
1912,"Umiujaq Airport",Umiujaq,Canada,YUD,56.5361,-76.5183,6,5515
1913,"Chapais Airport",Chibougamau,Canada,YMT,49.7719,-74.5281,6,5514
1914,"Aupaluk Airport",Aupaluk,Canada,YPJ,59.2967,-69.5997,6,5508
1915,"Fort Hope Airport","Fort Hope",Canada,YFH,51.5619,-87.9078,6,5491
1916,"Lourdes De Blanc Sablon Airport",Lourdes-De-Blanc-Sablon,Canada,YBX,51.4436,-57.1853,6,5485
1917,"Kangirsuk Airport",Kangirsuk,Canada,YKG,60.0272,-69.9992,6,5481
1918,"Sisimiut Airport",Sisimiut,Greenland,JHS,66.9513,-53.7293,6,5447
1919,"Qaanaaq Airport",Qaanaaq,Greenland,NAQ,77.4886,-69.3887,6,5446
1920,"Vanimo Airport",Vanimo,"Papua New Guinea",VAI,-2.69717,141.302,6,5436
1921,"Tari Airport",Tari,"Papua New Guinea",TIZ,-5.845,142.948,6,5433
1922,"Moro Airport",Moro,"Papua New Guinea",MXH,-6.36333,143.238,6,5431
1923,"Ngorangora Airport",Kirakira,"Solomon Islands",IRA,-10.4497,161.898,6,5409
1924,"Durham Tees Valley Airport",Teesside,"United Kingdom",MME,54.509189,-1.429406,6,522
1925,Pori,Pori,Finland,POR,61.461686,21.799983,6,448
1926,Lappeenranta,Lappeenranta,Finland,LPP,61.044553,28.144397,6,441
1927,Arcata,"Arcata CA","United States",ACV,40.978111,-124.108611,6,4384
1928,Uraj,Uraj,Russia,URJ,60.1,64.83,6,4377
1929,Vityazevo,Anapa,Russia,AAQ,45.002097,37.347272,6,4353
1930,Kruunupyy,Kruunupyy,Finland,KOK,63.721172,23.143131,6,435
1931,"ISLES OF SCILLY","ST MARY\\'S","United Kingdom",ISC,49.919,-6.3075,6,4347
1932,"Gillette-Campbell County Airport",Gillette,"United States",GCC,44.3489167,-105.5393611,6,4296
1933,"Golden Triangle Regional Airport","Columbus Mississippi","United States",GTR,33.450333,-88.591361,6,4273
1934,"Columbus Metropolitan Airport",Columbus,"United States",CSG,32.5163333,-84.9388611,6,4255
1935,Busuanga,Busuanga,Philippines,USU,12.121458,120.100031,6,4199
1936,Napier,NAPIER,"New Zealand",NPE,-39.465833,176.87,6,4095
1937,"Nauru Intl",Nauru,Nauru,INU,-0.547458,166.9191,6,4076
1938,"La Crosse Municipal","La Crosse","United States",LSE,43.878986,-91.256711,6,4044
1939,"Mundo Maya International",Flores,Guatemala,FRS,16.913819,-89.866383,6,4024
1940,Aasiaat,Aasiaat,Greenland,JEG,68.7,-52.75,6,3997
1941,Tagbilaran,Tagbilaran,Philippines,TAG,9.66408056,123.853247,6,3994
1942,"Palanga Intl",Palanga,Lithuania,PLQ,55.973228,21.093856,6,3958
1943,"Ubon Ratchathani","Ubon Ratchathani",Thailand,UBP,15.251278,104.870231,6,3937
1944,"Muhammad Salahuddin",Bima,Indonesia,BMU,-8.539647,118.687322,6,3924
1945,"Tjilik Riwut",Palangkaraya,Indonesia,PKY,-2.225128,113.942661,6,3911
1946,Kijang,"Tanjung Pinang",Indonesia,TNJ,0.922683,104.532311,6,3906
1947,"Abdul Rachman Saleh",Malang,Indonesia,MLG,-7.926556,112.714514,6,3894
1948,"Natrona Co Intl",Casper,"United States",CPR,42.908,-106.464417,6,3872
1949,Unalaska,Unalaska,"United States",DUT,53.900139,-166.5435,6,3860
1950,"Sitka Rocky Gutierrez",Sitka,"United States",SIT,57.047138,-135.361611,6,3856
1951,"Tyler Pounds Rgnl",Tyler,"United States",TYR,32.354139,-95.402386,6,3848
1952,"Dothan Rgnl",Dothan,"United States",DHN,31.321339,-85.449628,6,3739
1953,"Brownsville South Padre Island Intl",Brownsville,"United States",BRO,25.906833,-97.425861,6,3738
1954,"Easterwood Fld","College Station","United States",CLL,30.588583,-96.363833,6,3715
1955,"Cincinnati Muni Lunken Fld",Cincinnati,"United States",LUK,39.103333,-84.418611,6,3681
1956,"Kenai Muni",Kenai,"United States",ENA,60.573111,-151.245,6,3628
1957,"Merle K Mudhole Smith",Cordova,"United States",CDV,60.491778,-145.477556,6,3610
1958,"Yuma Mcas Yuma Intl",Yuma,"United States",YUM,32.656578,-114.60598,6,3596
1959,Lincoln,Lincoln,"United States",LNK,40.850971,-96.75925,6,3543
1960,"Lake Charles Rgnl","Lake Charles","United States",LCH,30.126112,-93.223335,6,3513
1961,"Huron Rgnl",Huron,"United States",HON,44.3852,-98.228542,6,3491
1962,Dillingham,Dillingham,"United States",DLG,59.044667,-158.5055,6,3460
1963,"St Paul Island","St. Paul Island","United States",SNP,57.167333,-170.220444,6,3426
1964,"Wagga Wagga","Wagga Wagga",Australia,WGA,-35.165278,147.466389,6,3363
1965,Dubbo,Dubbo,Australia,DBO,-32.216667,148.574722,6,3358
1966,Learmonth,Learmonth,Australia,LEA,-22.235556,114.088611,6,3348
1967,"Proserpine Whitsunday Coast",Prosserpine,Australia,PPP,-20.495,148.552222,6,3328
1968,Mopah,Merauke,Indonesia,MKQ,-8.520294,140.418453,6,3246
1969,Nabire,Nabire,Indonesia,NBX,-3.368183,135.496406,6,3242
1970,Sittwe,Sittwe,Burma,AKY,20.132708,92.872628,6,3235
1971,Phitsanulok,Phitsanulok,Thailand,PHS,16.782939,100.279122,6,3170
1972,Rajahmundry,Rajahmundry,India,RJA,17.110361,81.818208,6,3148
1973,Vijayawada,Vijayawada,India,VGA,16.530433,80.796847,6,3134
1974,Savannakhet,Savannakhet,Laos,ZVK,16.556594,104.759531,6,3118
1975,Jessore,Jessore,Bangladesh,JSR,23.1838,89.160833,6,3071
1976,"Coxs Bazar","Cox's Bazar",Bangladesh,CXB,21.452194,91.963889,6,3068
1977,Surat,Surat,India,STV,21.114061,72.741792,6,3022
1978,Rajkot,Rajkot,India,RAJ,22.309183,70.779525,6,3019
1979,Jabalpur,Jabalpur,India,JLR,23.177817,80.052047,6,3009
1980,Nefta,Tozeur,Tunisia,TOE,33.939722,8.110556,6,296
1981,Kemerovo,Kemorovo,Russia,KEJ,55.270094,86.107208,6,2957
1982,Barnaul,Barnaul,Russia,BAX,53.363775,83.538533,6,2956
1983,Semipalatinsk,Semiplatinsk,Kazakhstan,PLX,50.3513,80.2344,6,2918
1984,Pavlodar,Pavlodar,Kazakhstan,PWQ,52.195,77.073889,6,2917
1985,Uralsk,Uralsk,Kazakhstan,URA,51.150833,51.543056,6,2916
1986,"Padre Aldamiz","Puerto Maldonado",Peru,PEM,-12.613611,-69.228611,6,2808
1987,"Antonio Narino",Pasto,Colombia,PSO,1.396247,-77.291478,6,2742
1988,"Puerto Carreno","Puerto Carreno",Colombia,PCR,6.184717,-67.493164,6,2738
1989,"Fabio Alberto Leon Bentley",Mitu,Colombia,MVP,1.253664,-70.233878,6,2732
1990,"Los Garzones",Monteria,Colombia,MTR,8.823744,-75.825831,6,2731
1991,Perales,Ibague,Colombia,IBE,4.421608,-75.1333,6,2724
1992,"Mariscal Lamar",Cuenca,Ecuador,CUE,-2.889467,-78.984397,6,2671
1993,"Francisco De Orellana",Coca,Ecuador,OCC,-0.462886,-76.986842,6,2670
1994,Maquehue,Temuco,Chile,ZCO,-38.766819,-72.637097,6,2664
1995,Enugu,Enugu,Nigeria,ENU,6.474272,7.561961,6,264
1996,"Professor Urbano Ernesto Stumpf","Sao Jose Dos Campos",Brazil,SJK,-23.228172,-45.862739,6,2615
1997,Macapa,Macapa,Brazil,MCP,0.050664,-51.072178,6,2591
1998,"Mario Ribeiro","Montes Claros",Brazil,MOC,-16.706925,-43.8189,6,2587
1999,Usiminas,Ipatinga,Brazil,IPN,-19.470722,-42.487583,6,2570
2000,"Fernando De Noronha","Fernando Do Noronha",Brazil,FEN,-3.854928,-32.423336,6,2556
2001,"Campo Dos Bugres","Caxias Do Sul",Brazil,CXJ,-29.197064,-51.187536,6,2547
2002,Cascavel,Cascavel,Brazil,CAC,-25.000339,-53.500764,6,2535
2003,"Boa Vista","Boa Vista",Brazil,BVB,2.846311,-60.690069,6,2533
2004,"Mar Del Plata","Mar Del Plata",Argentina,MDQ,-37.934167,-57.573333,6,2508
2005,Tamale,Tamale,Ghana,TML,9.557192,-0.863214,6,249
2006,Esquel,Esquel,Argentina,EQS,-42.90795,-71.139472,6,2488
2007,"St Anthony","St. Anthony",Canada,YAY,51.391944,-56.083056,6,24
2008,Cotabato,Cotabato,Philippines,CBO,7.165242,124.209619,6,2399
2009,Pohang,Pohang,"South Korea",KPO,35.987858,129.420486,6,2380
2010,Ulsan,Ulsan,"South Korea",USN,35.593494,129.351722,6,2374
2011,Yeosu,Yeosu,"South Korea",RSU,34.842328,127.61685,6,2365
2012,Yamagata,Yamagata,Japan,GAJ,38.411894,140.371331,6,2341
2013,"New Kitakyushu",Kitakyushu,Japan,KKJ,33.845942,131.034689,6,2311
2014,Tsushima,Tsushima,Japan,TSJ,34.284889,129.33055,6,2297
2015,"Yamaguchi Ube",Yamaguchi,Japan,UBJ,33.93,131.278611,6,2296
2016,Obihiro,Obihiro,Japan,OBO,42.733333,143.217222,6,2286
2017,"Pohnpei Intl",Pohnpei,Micronesia,PNI,6.9851,158.208989,6,2255
2018,"Bucholz Aaf",Kwajalein,"Marshall Islands",KWA,8.720122,167.731661,6,2251
2019,"Sheikh Zayed","Rahim Yar Khan",Pakistan,RYK,28.3839,70.279572,6,2222
2020,Gwadar,Gwadar,Pakistan,GWD,25.233308,62.329494,6,2203
2021,Nejran,Nejran,"Saudi Arabia",EAM,17.611436,44.419169,6,2075
2022,Bisha,Bisha,"Saudi Arabia",BHH,19.98435,42.620881,6,2062
2023,"Al Baha",El-baha,"Saudi Arabia",ABT,20.296139,41.634277,6,2061
2024,"Al Ahsa",Al-ahsa,"Saudi Arabia",HOF,25.285306,49.485189,6,2060
2025,Woodbourne,Woodbourne,"New Zealand",BHE,-41.518333,173.870278,6,2037
2026,Tauranga,Tauranga,"New Zealand",TRG,-37.671944,176.19611,6,2034
2027,Rotorua,Rotorua,"New Zealand",ROT,-38.109167,176.317222,6,2031
2028,"New Plymouth","New Plymouth","New Zealand",NPL,-39.008611,174.179167,6,2023
2029,Lifou,Lifou,"New Caledonia",LIF,-20.7748,167.239864,6,2000
2030,Maupiti,Maupiti,"French Polynesia",MAU,-16.426486,-152.243669,6,1994
2031,Manihi,Manihi,"French Polynesia",XMH,-14.436764,-146.070056,6,1978
2032,Wallis,Wallis,"Wallis and Futuna",WLS,-13.238281,-176.199228,6,1968
2033,"Bonriki Intl",Tarawa,Kiribati,TRW,1.381636,173.147036,6,1965
2034,"Ignacio Agramonte Intl",Camaguey,Cuba,CMW,21.420428,-77.847433,6,1904
2035,"Cap Haitien Intl","Cap Haitien",Haiti,CAP,19.732989,-72.194739,6,1895
2036,"Palmar Sur","Palmar Sur","Costa Rica",PMZ,8.951025,-83.468583,6,1887
2037,"Puerto Escondido Intl","Puerto Escondido",Mexico,PXM,15.876861,-97.089117,6,1837
2038,Colima,Colima,Mexico,CLQ,19.277011,-103.577397,6,1808
2039,Tepic,Tepic,Mexico,TPQ,21.419453,-104.842581,6,1802
2040,"Fort Nelson","Fort Nelson",Canada,YYE,58.836389,-122.596944,6,180
2041,"Ciudad Del Carmen Intl","Ciudad Del Carmen",Mexico,CME,18.653739,-91.799017,6,1789
2042,"Bahias De Huatulco Intl",Huatulco,Mexico,HUX,15.775317,-96.262572,6,1786
2043,Batman,Batman,Turkey,BAL,37.928969,41.116583,6,1729
2044,Erzincan,Erzincan,Turkey,ERC,39.710203,39.527003,6,1723
2045,"Porto Santo","Porto Santo",Portugal,PXO,33.073386,-16.349975,6,1637
2046,"Santa Maria","Santa Maria (island)",Portugal,SMA,36.97139,-25.170639,6,1617
2047,"Sde Dov",Tel-aviv,Israel,SDV,32.114661,34.782239,6,1605
2048,Rimini,Rimini,Italy,RMI,44.020292,12.611747,6,1546
2049,Pantelleria,Pantelleria,Italy,PNL,36.816519,11.968864,6,1511
2050,Lampedusa,Lampedusa,Italy,LMP,35.497914,12.618083,6,1510
2051,Skiros,Skiros,Greece,SKU,38.967553,24.487228,6,1482
2052,Araxos,Patras,Greece,GPA,38.151111,21.425556,6,1473
2053,Dimokritos,Alexandroupolis,Greece,AXD,40.855869,25.956264,6,1446
2054,"St Pierre",St.-pierre,"Saint Pierre and Miquelon",FSP,46.762904,-56.173088,6,1441
2055,"Le Palyvestre",Hyeres,France,TLN,43.0973,6.14603,6,1438
2056,Pleurtuit,Dinard,France,DNR,48.587683,-2.079958,6,1405
2057,"Cape Dorset","Cape Dorset",Canada,YTE,64.23,-76.526667,6,140
2058,"Saint John","St. John",Canada,YSJ,45.316111,-65.890278,6,135
2059,Tavaux,Dole,France,DLE,47.039014,5.42725,6,1309
2060,Mazamet,Castres,France,DCM,43.55625,2.289183,6,1285
2061,"Gander Intl",Gander,Canada,YQX,48.936944,-54.568056,6,125
2062,"San Sebastian","San Sebastian",Spain,EAS,43.356519,-1.790611,6,1242
2063,Kufra,Kufra,Libya,AKF,24.178728,23.313958,6,1153
2064,Kenora,Kenora,Canada,YQK,49.788334,-94.363056,6,115
2065,Windsor,Windsor,Canada,YQG,42.275556,-82.955556,6,113
2066,"Red Deer Regional","Red Deer Industrial",Canada,YQF,52.182222,-113.894444,6,112
2067,Makale,Makale,Ethiopia,MQX,13.467367,39.533464,6,1118
2068,Lalibella,Lalibella,Ethiopia,LLI,11.975014,38.979969,6,1117
2069,"Dire Dawa Intl","Dire Dawa",Ethiopia,DIR,9.6247,41.854203,6,1112
2070,Hierro,Hierro,Spain,VDE,27.814847,-17.887056,6,1052
2071,Kananga,Kananga,"Congo (Kinshasa)",KGA,-5.900055,22.469166,6,1042
2072,Goma,Goma,"Congo (Kinshasa)",GOM,-1.670814,29.238464,6,1036
2073,Cabinda,Cabinda,Angola,CAB,-5.596992,12.188353,5,946
2074,"Tununak Airport",Tununak,"United States",TNK,60.575556,-165.271667,5,8201
2075,"Nightmute Airport",Nightmute,"United States",NME,60.471111,-164.700833,5,8199
2076,"Ravensthorpe Airport",Ravensthorpe,Australia,RVT,-33.797222,120.208056,5,7577
2077,"Allakaket Airport",Allakaket,"United States",AET,66.5519,-152.6222,5,6839
2078,"Noatak Airport",Noatak,"United States",WTK,67.5661,-162.975,5,6725
2079,"Erechim Airport",Erechim,Brazil,ERM,-27.6619,-52.2683,5,6477
2080,"Kenmore Air Harbor Seaplane Base",Seattle,"United States",LKE,47.629,-122.339,5,6457
2081,"Esperance Airport",Esperance,Australia,EPR,-33.6844,121.823,5,6266
2082,"Saga Airport",Saga,Japan,HSG,33.1497,130.302,5,5996
2083,"Dera Ghazi Khan Airport","Dera Ghazi Khan",Pakistan,DEA,29.961011,70.485925,5,5942
2084,"Uléi Airport","Ambryn Island",Vanuatu,ULB,-16.333,168.283,5,5910
2085,"Ahe Airport",Ahe,"French Polynesia",AHE,-14.4281,-146.257,5,5889
2086,"New Bedford Regional Airport","New Bedford","United States",EWB,41.6761,-70.9569,5,5737
2087,"Harrison Marion Regional Airport",Clarksburg,"United States",CKB,39.2966,-80.2281,5,5730
2088,"Sorkjosen Airport",Sorkjosen,Norway,SOJ,69.7868,20.9594,5,5588
2089,"Sanday Airport",Sanday,"United Kingdom",NDY,59.2503,-2.57667,5,5569
2090,"Round Lake (Weagamow Lake) Airport","Round Lake",Canada,ZRJ,52.9436,-91.3128,5,5547
2091,"Fort Severn Airport","Fort Severn",Canada,YER,56.0189,-87.6761,5,5489
2092,"Fort Frances Municipal Airport","Fort Frances",Canada,YAG,48.6542,-93.4397,5,5479
2093,"Wunnumin Lake Airport","Wunnumin Lake",Canada,WNN,52.8939,-89.2892,5,5466
2094,"Wapekeka Airport","Angling Lake",Canada,YAX,53.8492,-89.5794,5,5465
2095,"Punta Gorda Airport","Punta Gorda",Belize,PND,16.1024,-88.8083,5,5455
2096,"Narsaq Heliport",Narsaq,Greenland,JNS,60.9167,-46.0586,5,5445
2097,"Forde Bringeland",Forde,Norway,FDE,61.392,5.763,5,4389
2098,"Abraham Lincoln Capital",Springfield,"United States",SPI,39.8441,-89.677889,5,4336
2099,Valan,Honningsvag,Norway,HVG,70.99,25.83,5,4326
2100,"Kemi Tornio",Kemi,Finland,KEM,65.781889,24.5991,5,432
2101,Jyvaskyla,Jyvaskyla,Finland,JYV,62.399453,25.678253,5,430
2102,"Barnstable Muni Boardman Polando Fld",Barnstable,"United States",HYA,41.669336,-70.280356,5,4278
2103,"Wai Oti",Maumere,Indonesia,MOF,-8.640647,122.236889,5,3913
2104,"South Arkansas Rgnl At Goodwin Fld","El Dorado","United States",ELD,33.220972,-92.813278,5,3696
2105,"Norfolk Island Intl","Norfolk Island","Norfolk Island",NLK,-29.041625,167.938742,5,3359
2106,Kaimana,Kaimana,Indonesia,KNG,-3.644517,133.695553,5,3258
2107,"Heroes Del Acre",Cobija,Bolivia,CIJ,-11.040436,-68.782972,5,2761
2108,"In Salah","In Salah",Algeria,INZ,27.251022,2.512017,5,239
2109,Takaroa,Takaroa,"French Polynesia",TKX,-14.455781,-145.024542,5,1986
2110,Tikehau,Tikehau,"French Polynesia",TIH,-15.119617,-148.230697,5,1975
2111,Tubuai,Tubuai,"French Polynesia",TUB,-23.365353,-149.524072,5,1972
2112,Rurutu,Rurutu,"French Polynesia",RUR,-22.434069,-151.360614,5,1971
2113,Aitutaki,Aitutaki,"Cook Islands",AIT,-18.830922,-159.764233,5,1958
2114,"Gerrard Smith Intl","Cayman Barac","Cayman Islands",CYB,19.686981,-79.882789,5,1925
2115,"Vilo Acuna Intl","Cayo Largo del Sur",Cuba,CYO,21.616453,-81.545989,5,1903
2116,"Bocas Del Toro Intl","Bocas Del Toro",Panama,BOC,9.340853,-82.250842,5,1865
2117,Kisumu,Kisumu,Kenya,KIS,-0.086139,34.728892,5,1140
2118,"Kisangani Simisini",Kisangani,"Congo (Kinshasa)",FKI,0.5175,25.155014,5,1031
2119,Mbandaka,Mbandaka,"Congo (Kinshasa)",MDK,0.0226,18.288744,5,1026
2120,"High Level","High Level",Canada,YOJ,58.621389,-117.164722,4,99
2121,Lichinga,Lichinga,Mozambique,VXC,-13.273986,35.266262,4,977
2122,Saurimo,Saurimo,Angola,VHC,-9.689067,20.431875,4,957
2123,Malanje,Malanje,Angola,MEG,-9.525086,16.312406,4,952
2124,Kuito,Kuito,Angola,SVP,-12.404633,16.947414,4,949
2125,Tolagnaro,Tolagnaro,Madagascar,FTU,-25.038056,46.956111,4,937
2126,Gannan,"Xiahe city",China,GXH,34.4909,102.3719,4,9311
2127,Bingol,Bingol,Turkey,BGG,38.86111,40.5925,4,9272
2128,Morondava,Morondava,Madagascar,MOQ,-20.28475,44.317614,4,922
2129,Igdir,Igdir,Turkey,IGD,39.983056,43.866389,4,9043
2130,Garoua,Garoua,Cameroon,GOU,9.335892,13.370103,4,901
2131,"Sir Bani Yas Island","Sir Bani Yas Island","United Arab Emirates",XSB,24.2856083,52.5783472,4,8961
2132,Bodaibo,Bodaibo,Russia,ODO,57.5137,114.1348,4,8944
2133,Bata,Bata,"Equatorial Guinea",BSG,1.905469,9.805681,4,890
2134,Kooddoo,Kooddoo,Maldives,GKK,0.7308,73.433,4,8892
2135,"Lankaran International Airport",Lankaran,Azerbaijan,LLK,38.746389,48.817778,4,8774
2136,Francistown,Francistown,Botswana,FRW,-21.159597,27.474525,4,877
2137,Upington,Upington,"South Africa",UTN,-28.399097,21.260239,4,865
2138,"Prince Abdul Majeed Airport",Al-Ula,"Saudi Arabia",ULH,26.636718,37.908018,4,8381
2139,"Carlos Alberto da Costa Neves Airport",Cacador,Brazil,CFC,-26.788333,-50.939722,4,8244
2140,"Arctic Bay Airport","Arctic Bay",Canada,YAB,73.006389,-85.047222,4,8225
2141,"Kegaska Airport",Kegaska,Canada,ZKG,50.195833,-61.265833,4,8217
2142,"Newtok Airport",Newtok,"United States",WWT,60.939167,-164.641111,4,8203
2143,"Zona da Mata Regional Airport","Juiz de Fora",Brazil,IZA,-21.5130558014,-43.1730575562,4,8180
2144,"Friday Harbor Seaplane Base","Friday Harbor","United States",FBS,48.537222,-123.009722,4,8174
2145,"Westsound Seaplane Base",Westsound,"United States",WSX,48.617778,-122.952778,4,8173
2146,"Roche Harbor Seaplane Base","Roche Harbor","United States",RCE,48.608056,-123.159722,4,8170
2147,Kimberley,Kimberley,"South Africa",KIM,-28.802834,24.765167,4,815
2148,NAYPYITAW,NAYPYITAW,Burma,NYT,19.374,96.121,4,8130
2149,"Hoedspruit Afb",Hoedspruit,"South Africa",HDS,-24.368642,31.048744,4,811
2150,"Zhongwei Xiangshan Airport",Zhongwei,China,ZHY,37.5728,105.1544,4,8043
2151,Gunsa,Shiquanhe,China,NGQ,32.10027,80.052778,4,7932
2152,"Yushu Batang",Yushu,China,YUS,32.825,97.125,4,7894
2153,"Belbek Sevastopol International Airport",Sevastopol,Ukraine,UKS,44.691431,33.57567,4,7863
2154,Zonguldak,Zonguldak,Turkey,ONQ,41.506111,32.088611,4,7821
2155,"Cotopaxi International Airport",Latacunga,Ecuador,LTX,-0.5425,-78.3657,4,7695
2156,"Morristown Municipal Airport",Morristown,"United States",MMU,40.79935,-74.4148747,4,7657
2157,Rundu,Rundu,Namibia,NDU,-17.956461,19.719439,4,7634
2158,"Santa Ana Airport","Santa Ana","Solomon Islands",NNB,-10.848056,162.454167,4,7618
2159,"Ulawa Airport",Ulawa,"Solomon Islands",RNA,-9.854722,161.979167,4,7616
2160,Cachimbo,Itaituba,Brazil,ITB,-4.2446,-56.00384,4,7534
2161,"Wenshan Airport",Wenshan,China,WNH,23.375833,104.243056,4,7528
2162,"Lincang Airport",Lincang,China,LNJ,23.738333,100.025,4,7527
2163,"Baoshan Airport",Baoshan,China,BSD,25.053333,99.168333,4,7505
2164,"Okha Airport",Okha,Russia,OHH,53.583333,142.933333,4,7479
2165,Foshan,Foshan,China,FUO,23.133333,113.28333,4,7457
2166,"Raivavae Airport",Raivavae,"French Polynesia",RVV,-23.87,-147.67,4,7456
2167,Kungsangen,Norrkoeping,Sweden,NRK,58.586253,16.250622,4,743
2168,Saab,Linkoeping,Sweden,LPI,58.40615,15.680508,4,742
2169,Borlange,Borlange,Sweden,BLE,60.422017,15.515211,4,739
2170,"La Chorrera Airport","La Chorrera",Colombia,LCR,-0.733333,-73.016667,4,7356
2171,"Los Colonizadores Airport",Saravena,Colombia,RVE,6.916667,-71.9,4,7355
2172,"Rurrenabaque Airport",Rerrenabaque,Bolivia,RBQ,-14.4275,-67.498056,4,7317
2173,Orebro,Orebro,Sweden,ORB,59.223733,15.037956,4,731
2174,Arvidsjaur,Arvidsjaur,Sweden,AJR,65.590278,19.281944,4,730
2175,"Rainbow Lake Airport","Rainbow Lake",Canada,YOP,58.491389,-119.407778,4,7266
2176,"Kangiqsujuaq - Wakeham Bay Airport",Kangiqsujuaq,Canada,YWB,61.588611,-71.929444,4,7253
2177,"Sleetmute Airport",Sleetmute,"United States",SLQ,61.700566,-157.165833,4,7240
2178,"Wainwright Airport",Wainwright,"United States",AIN,70.638056,-159.994722,4,7220
2179,"Nunapitchuk Airport",Nunapitchuk,"United States",NUP,60.905833,-162.439167,4,7212
2180,"Koyukuk Airport",Koyukuk,"United States",KYU,64.875833,-157.730556,4,7208
2181,"Sheldon Point Airport","Nunam Iqua","United States",SXP,62.520556,-164.847778,4,7200
2182,"Alakanuk Airport",Alakanuk,"United States",AUK,62.68,-164.66,4,7199
2183,"Selawik Airport",Selawik,"United States",WLK,66.6,-159.985833,4,7182
2184,"Ouzinkie Airport",Ouzinkie,"United States",KOZ,57.922876,-152.500511,4,7164
2185,Sveg,Sveg,Sweden,EVG,62.047811,14.42295,4,714
2186,"Beaver Airport",Beaver,"United States",WBQ,66.362222,-147.406667,4,7115
2187,"Venetie Airport",Venetie,"United States",VEE,67.008611,-146.366389,4,7114
